IBLX	INSTINET BLX		XINS	XINS	ATSS		US	NEW YORK	WWW.INSTINET.COM	EXPIRED	Americas	North America	1	1
IBSC	ICE BONDS SECURITIES CORPORATION	ICE BONDS SECURITIES CORPORATION	IBSC		OTHR	IBSC	US	NEW YORK	WWW.THEICE.COM	ACTIVE	Americas	North America	0	1
IBSI	INTERACTIVE BROKERS	INTERACTIVE BROKERS IRELAND LIMITED	IBSI		SINT	IBKR	IE	DUBLIN	WWW.INTERACTIVEBROKERS.IE	ACTIVE	Europe	Northern Europe	0	1
IBUL	BULGARIAN STOCK EXCHANGE - INTERNATIONAL INSTRUMENTS	BULGARIAN STOCK EXCHANGE	XBUL	XBUL	RMKT	BSE	BG	SOFIA	WWW.BSE-SOFIA.BG	ACTIVE	Europe	Southeast Europe	1	1
ICAH	TRAYPORT		ICAP	ICAP	NSPD		GB	LONDON	WWW.ICAP.COM	EXPIRED	Europe	Northern Europe	1	1
ICAP	ICAP EUROPE		ICAP		NSPD		GB	LONDON	WWW.I-SWAP.COM	EXPIRED	Europe	Northern Europe	0	1
ICAS	ICAP ENERGY AS		ICAS		NSPD		NO	BERGEN	WWW.ICAPENERGY.COM/EU	EXPIRED	Europe	Northern Europe	0	1
ICAT	ICAP HYDE TANKER DERIVATIVES LIMITED		ICAH	ICAH	NSPD		GB	LONDON		EXPIRED	Europe	Northern Europe	1	1
ICBX	INSTINET CBX (US)		XINS	XINS	NSPD		US	NEW YORK	WWW.INSTINET.COM	ACTIVE	Americas	North America	1	1
ICDX	INDONESIA COMMODITY AND DERIVATIVES EXCHANGE		ICDX		NSPD		ID	JAKARTA	WWW.ICDEXCHANGE.COM	ACTIVE	Asia	South-Eastern Asia	0	1
ICEL	ISLAND ECN LTD, THE		ICEL		NSPD		US	NEW YORK	WWW.ISLAND.COM	EXPIRED	Americas	North America	0	1
ICEN	ICAP ENERGY		ICAP	ICAP	NSPD		GB	LONDON	WWW.ICAPENERGY.COM	EXPIRED	Europe	Northern Europe	1	1
ICEO	ICAP ENERGY - OTF		ICEO		OTFS		GB	LONDON	WWW.ICAP.COM	EXPIRED	Europe	Northern Europe	0	1
ICES	ICE SWAP TRADE LLC	ICE SWAP TRADE LLC	ICES		SEFS		US	NEW YORK	WWW.THEICE.COM	ACTIVE	Americas	North America	0	1
ICEU	INTERCONTINENTAL EXCHANGE - ICE FUTURES EUROPE		ICEU		NSPD		GB	LONDON		EXPIRED	Europe	Northern Europe	0	1
ICE_US	US ICE futures session family		ICE_US			ICE_US	US	NEW YORK		PROJECT	Americas	North America	0	0
ICHK	NOMURA ICE  - HK	NOMURA HOLDINGS	NMRJ	NMRJ	ATSS		JP	TOKYO	WWW.NOMURA.COM	ACTIVE	Asia	Eastern Asia	1	1
ICKR	NOMURA ICE  - KR	NOMURA HOLDINGS	NMRJ	NMRJ	ATSS		JP	TOKYO	WWW.NOMURA.COM	ACTIVE	Asia	Eastern Asia	1	1
ICOR	ICAP EU -  OTF - REGISTRATION	TP ICAP (EUROPE) SA	ICOT	ICOT	OTFS	TPIE	FR	PARIS	HTTPS://REGULATORY.TPICAP.COM/TPICAP/EU/ICAPEUOTF	ACTIVE	Europe	Western Europe	1	1
ICOT	ICAP EU - OTF		ICOT		OTFS		FR	PARIS	WWW.TPICAP.COM	ACTIVE	Europe	Western Europe	0	1
ICPM	TP ICAP UK MTF	TP ICAP MTF LTD	ICPM		MLTF		GB	LONDON	HTTPS://TPICAP.COM/TPICAP/REGULATORY-HUB/TP-ICAP-UK-MTF	ACTIVE	Europe	Northern Europe	0	1
